filename,No_DR,mild,moderate,proliferate_DR,severe
Moderate_455_png.rf.e282febf54d7e2ba5136ace5d96d4e5a.jpg,0,0,1,0,0
Moderate_456_png.rf.ec6f9c1ace0d02626aa3d13ff6dc9f63.jpg,0,0,1,0,0
Moderate_447_png.rf.f2feadc16ada7109600c317100f03377.jpg,0,0,1,0,0
Moderate_329_png.rf.03105905fc58df9f4ad061c65335e75c.jpg,0,0,1,0,0
Moderate_351_png.rf.0be49d45f150d8a39d05957daf068694.jpg,0,0,1,0,0
Moderate_313_png.rf.1e84574403d7ee912bdd8bff925b579a.jpg,0,0,1,0,0
Moderate_316_png.rf.20ba4ab854ff66320f10ba73fe6aab3c.jpg,0,0,1,0,0
Moderate_349_png.rf.221ed1678974665ba3d62e954a6230cc.jpg,0,0,1,0,0
Moderate_343_png.rf.22ccfb25e9251240d57ee5b70b189232.jpg,0,0,1,0,0
Moderate_311_png.rf.406be9203408f4e2ebf15415a563a2b6.jpg,0,0,1,0,0
Moderate_328_png.rf.46e4016966df2bc1ef6d15057a800198.jpg,0,0,1,0,0
Severe_35_png.rf.46efb874fc8aee8e7e9b135ec2587766.jpg,0,0,0,0,1
Moderate_344_png.rf.50597aa60582b4957000d7ce32b8077c.jpg,0,0,1,0,0
Moderate_337_png.rf.5b25aa3c010b68cc13d4deb7b3752b38.jpg,0,0,1,0,0
Moderate_334_png.rf.89e9ff612857e45f16ea0dc559da0128.jpg,0,0,1,0,0
Moderate_332_png.rf.9842545ce7d5bc339cd560802cf75aca.jpg,0,0,1,0,0
Moderate_315_png.rf.a161a8df70dfda11dc996dd27c57bbe7.jpg,0,0,1,0,0
Moderate_318_png.rf.b68d16c06cdcd9c1b38131206f5c96ef.jpg,0,0,1,0,0
Moderate_336_png.rf.ba671227aaa9495bf3009d8d302dee90.jpg,0,0,1,0,0
Moderate_331_png.rf.d341ae0e92481256cf88c314e0875622.jpg,0,0,1,0,0
Moderate_35_png.rf.d7500200ca1d517adb2ba776aaf3c10f.jpg,0,0,1,0,0
Moderate_314_png.rf.f959165e4983ec2b81572de0fbde3f8d.jpg,0,0,1,0,0
Moderate_309_png.rf.fe09b7ad916aff45b47d885e6d3aebd8.jpg,0,0,1,0,0
Moderate_468_png.rf.20fce60dd0946a472201fa48ca0ec146.jpg,0,0,1,0,0
Severe_97_png.rf.47952d5e92a693fa471e07840c3c9b4a.jpg,0,0,0,0,1
Moderate_298_png.rf.7fc0f681bb066ad63acc6b7a6a8ed6d8.jpg,0,0,1,0,0
Severe_79_png.rf.80fe7948362fc597bfba9fa202c08f17.jpg,0,0,0,0,1
Severe_81_png.rf.8b3f44213468adf4d01c84e8f53b5c85.jpg,0,0,0,0,1
Moderate_267_png.rf.923093c289cbdce93f9d3020f4dfa4f1.jpg,0,0,1,0,0
Severe_94_png.rf.9292429092d6d85658429b5f9a24cad8.jpg,0,0,0,0,1
Severe_76_png.rf.9ce67dc207abe9b9f2011b680d63f91e.jpg,0,0,0,0,1
Moderate_260_png.rf.b20762133bfa39b2cfe02d3ac584dd49.jpg,0,0,1,0,0
Severe_98_png.rf.be98282bbed7569018b9946ca3d9316c.jpg,0,0,0,0,1
Severe_95_png.rf.c3dc1fc6e905cd70f4d754b7ae53b90e.jpg,0,0,0,0,1
Moderate_463_png.rf.cb5c34078a60efb70d1aca20e51945b2.jpg,0,0,1,0,0
Severe_8_png.rf.cbf6050bb5f7048b5da029dda05c177f.jpg,0,0,0,0,1
Moderate_458_png.rf.e65330985e2ad027809d182ad10614ae.jpg,0,0,1,0,0
Moderate_262_png.rf.e76fd3516e507a686ca3c2e73b4f6f66.jpg,0,0,1,0,0
Moderate_459_png.rf.f91e9c5ef0290bf6a7426828e16b1b12.jpg,0,0,1,0,0
Moderate_264_png.rf.f92a324a5d3c7c3381fa97ade797b743.jpg,0,0,1,0,0
Severe_83_png.rf.fea1c1e6fbaf917585754cf37d467135.jpg,0,0,0,0,1
Severe_8_png.rf.004f1129cbad7786d2899fb14a3bd2dd.jpg,0,0,0,0,1
Severe_98_png.rf.01d44c9c2071e2d7420ba8879ae5eb5d.jpg,0,0,0,0,1
Moderate_42_png.rf.04d8bde385e586ca1356e21c465577da.jpg,0,0,1,0,0
Moderate_443_png.rf.0c7903fd9e8dbff34c1806a91f85acac.jpg,0,0,1,0,0
Moderate_349_png.rf.0f585b77a096c8041316a55200283c35.jpg,0,0,1,0,0
Severe_76_png.rf.2375eb29059fdeed2eb3c5bcf329cc25.jpg,0,0,0,0,1
Severe_87_png.rf.33796ccdbab7f4a7bac64ce956796acd.jpg,0,0,0,0,1
Moderate_35_png.rf.47c3e1504be7fd52669c687e2c55edc3.jpg,0,0,1,0,0
Moderate_445_png.rf.4ab74b7a9095ccd3513f5b133d54937f.jpg,0,0,1,0,0
Moderate_347_png.rf.4d1c4267312975250b8e11632b5d5908.jpg,0,0,1,0,0
Moderate_446_png.rf.688d1ce1791b0840f882d37dd5e19ece.jpg,0,0,1,0,0
Moderate_351_png.rf.75682153b19e18a052881809d557a623.jpg,0,0,1,0,0
Severe_86_png.rf.ad3b6fabc0ef6e14067d8b632e2be3da.jpg,0,0,0,0,1
Moderate_350_png.rf.ad53d04309d9754fe76ecfbaa4645b39.jpg,0,0,1,0,0
Severe_89_png.rf.b21d7dde01372238c4fa05e86b85d21a.jpg,0,0,0,0,1
Moderate_36_png.rf.c5b49f698573deeb43989e2de91e04be.jpg,0,0,1,0,0
Severe_97_png.rf.c8f09058a300730bd85b94e592fea202.jpg,0,0,0,0,1
Severe_84_png.rf.e7f72574f414877c6ddc9de09e2fd01c.jpg,0,0,0,0,1
Moderate_439_png.rf.ec7cb69c0aa8bc56f570857cfb75a159.jpg,0,0,1,0,0
Moderate_455_png.rf.f921a1924ce1e8ad7d52994424eba66d.jpg,0,0,1,0,0
Severe_4_png.rf.0a0683e35d779c36dcd28d9cc02a9e47.jpg,0,0,0,0,1
Moderate_453_png.rf.0c33973515266dede23e52cd590665cb.jpg,0,0,1,0,0
Severe_42_png.rf.208bf0b4e8996182f8a988642772ada8.jpg,0,0,0,0,1
Severe_95_png.rf.28b64f6956491fdb04e8c0752b1b27ba.jpg,0,0,0,0,1
Moderate_449_png.rf.30c25baafecfb60a45b515b56313d7a1.jpg,0,0,1,0,0
Moderate_456_png.rf.3328cdf98257d89feed353d999366e28.jpg,0,0,1,0,0
Severe_94_png.rf.334cc4d0b54b85ee89cfcd5d714186a5.jpg,0,0,0,0,1
Severe_93_png.rf.3cb0285112477a9fd81035074ac86250.jpg,0,0,0,0,1
Severe_9_png.rf.4e39c9f1b154956eed7f3e75c4c74d41.jpg,0,0,0,0,1
Severe_88_png.rf.5a3acebadbfdd90e661cdf3f3eb5181b.jpg,0,0,0,0,1
Severe_45_png.rf.96cbd9f17810294d2017a12b147d6adc.jpg,0,0,0,0,1
Severe_44_png.rf.a092cc57befc905707293ee4208bf5c2.jpg,0,0,0,0,1
Moderate_454_png.rf.a91988142e7dbdfe6f852863d812541f.jpg,0,0,1,0,0
Severe_92_png.rf.d1d810819fd11a1c5b57062f9983b52a.jpg,0,0,0,0,1
Severe_87_png.rf.d2b90788731d531748329bc3eb93e1d7.jpg,0,0,0,0,1
Moderate_447_png.rf.d6960697ad6d641fec4c0af54cc818f1.jpg,0,0,1,0,0
Moderate_455_png.rf.e92d586cfd3a887b8e7b9d8dec559d5b.jpg,0,0,1,0,0
Severe_40_png.rf.edfe24174a92aaa16953c5cbc5b1b3a5.jpg,0,0,0,0,1
Severe_89_png.rf.f3bedcf5ab3037713574e267287ebd3d.jpg,0,0,0,0,1
Moderate_448_png.rf.fbb7901f8b5e4b4ee40bed0c67a180bb.jpg,0,0,1,0,0
Severe_46_png.rf.0460f044d733f109fda7c847d48d2102.jpg,0,0,0,0,1
Moderate_471_png.rf.05f31353b3bb5fe73c491239babc5ba7.jpg,0,0,1,0,0
Moderate_42_png.rf.2d962fcca573df82631c98234cba07f1.jpg,0,0,1,0,0
Moderate_470_png.rf.349f77a61986b3b99a33fa403abe12c4.jpg,0,0,1,0,0
Severe_58_png.rf.3e46bf253446412802920265f391712a.jpg,0,0,0,0,1
Moderate_469_png.rf.43278c10335a4f3c10410b3adb6320f2.jpg,0,0,1,0,0
Severe_54_png.rf.44bce73a5ddcbe514c5be82a7c0323ba.jpg,0,0,0,0,1
Severe_47_png.rf.4af22f2914b75a9eac1240df4ecb244d.jpg,0,0,0,0,1
Severe_53_png.rf.4e6d2679d180b0585f93e765856aa19d.jpg,0,0,0,0,1
Severe_52_png.rf.6333d13fea294239f9f6ba9455cc191b.jpg,0,0,0,0,1
Severe_55_png.rf.688923a1b3295b248143e5020bd1dfa6.jpg,0,0,0,0,1
Severe_5_png.rf.7a861c7283dd9947cf0ef15e71bca2f3.jpg,0,0,0,0,1
Moderate_347_png.rf.8d1a739ebb0f515b5991fcf8c9d9dcdd.jpg,0,0,1,0,0
Severe_57_png.rf.a6034017b7c208c01cbffb155cad40fe.jpg,0,0,0,0,1
Moderate_467_png.rf.b554c2dddf9f7da6bd9471234bdf1e33.jpg,0,0,1,0,0
Severe_50_png.rf.d02d88103a8df05d10895cfa3a51d279.jpg,0,0,0,0,1
Severe_49_png.rf.d43d5a564b9fafddd457085c55c99d0d.jpg,0,0,0,0,1
Moderate_36_png.rf.e4278e3569037b671d3d9c860c73f373.jpg,0,0,1,0,0
Moderate_350_png.rf.e62c89cb0d1302e149429678d0463b11.jpg,0,0,1,0,0
Moderate_468_png.rf.eb65a6c6092a030254735f4135678770.jpg,0,0,1,0,0
Moderate_473_png.rf.0097b04341e0cd7e6f6e43e55571b773.jpg,0,0,1,0,0
Moderate_469_png.rf.03166c87f6a12e5901d9059efd64e492.jpg,0,0,1,0,0
Severe_71_png.rf.2401bcc07e4b18bd51ae5e1733a4bba5.jpg,0,0,0,0,1
Severe_79_png.rf.26ef33061ce90c4fe87f72b273349a63.jpg,0,0,0,0,1
Severe_83_png.rf.32f9ce66019370d4395b6cfa97aa7a77.jpg,0,0,0,0,1
Severe_81_png.rf.54efb63c91564e001d53e81c2516bebb.jpg,0,0,0,0,1
Severe_8_png.rf.5f0222896717b96b051eb206006fd170.jpg,0,0,0,0,1
Severe_76_png.rf.5fd1ba300682412f68603cbf51c1e979.jpg,0,0,0,0,1
Moderate_464_png.rf.7de251bcfcc86d4fb2bd8c51c244aed8.jpg,0,0,1,0,0
Severe_39_png.rf.8153786f7c477aeff26a03443933feaf.jpg,0,0,0,0,1
Moderate_470_png.rf.86b93848d6652272abef0d93ad4f5f31.jpg,0,0,1,0,0
Severe_37_png.rf.9794da158ffb3ae242f457bb904cafb7.jpg,0,0,0,0,1
Severe_38_png.rf.b433527ccafeece15a912814aad15793.jpg,0,0,0,0,1
Severe_78_png.rf.beeaf072f9f0c9580f63d9741ea8243d.jpg,0,0,0,0,1
Severe_72_png.rf.c4c0c40c72ed6551f861ed3d803b4bb6.jpg,0,0,0,0,1
Severe_74_png.rf.cb857dd63bcbf658eddc83876cb9b077.jpg,0,0,0,0,1
Severe_70_png.rf.e1da4c71cce227b5858e1f2871e85c42.jpg,0,0,0,0,1
Moderate_471_png.rf.e4c581dddbb5e038406ac49b8d4acac5.jpg,0,0,1,0,0
Moderate_467_png.rf.eeb99a75fe319ec272e52d135e2b0424.jpg,0,0,1,0,0
Severe_75_png.rf.fc37752bf7c1343cbc660c5fe5e128fb.jpg,0,0,0,0,1
Severe_89_png.rf.01ca6550550b29025e75e3bee4506492.jpg,0,0,0,0,1
Severe_87_png.rf.05f1e8cfe7876eacfb80ec5de56932ee.jpg,0,0,0,0,1
Severe_92_png.rf.067c2acb51051cc695d757b2cb14fef0.jpg,0,0,0,0,1
Severe_93_png.rf.1aa81e369ef58936a86f7236325659ba.jpg,0,0,0,0,1
Moderate_481_png.rf.50fc8fadd95099408e758ea333b664da.jpg,0,0,1,0,0
Moderate_297_png.rf.54dab984fa83ff9838fb5d52ce376cb6.jpg,0,0,1,0,0
Moderate_290_png.rf.6719355598ab513816433011ea9c60c4.jpg,0,0,1,0,0
Moderate_291_png.rf.68a6683af43bcc413214b2209bef88d4.jpg,0,0,1,0,0
Severe_88_png.rf.8111b4f1af87f0342b70a80155116a50.jpg,0,0,0,0,1
Moderate_479_png.rf.92f86b9ca2a21e588640e39e1becf6d9.jpg,0,0,1,0,0
Moderate_282_png.rf.a1353bc5c596b5c370810465e5f897be.jpg,0,0,1,0,0
Moderate_477_png.rf.cd620f10a6811a56ad5c5eecfca90192.jpg,0,0,1,0,0
Severe_9_png.rf.cf5e475583be2f3a73efed2f9b1ca79d.jpg,0,0,0,0,1
Moderate_294_png.rf.d311216779cf80f2d33a1d6bc6f0bc36.jpg,0,0,1,0,0
Moderate_292_png.rf.e7fd5bece2efa8334d499242f2a589ff.jpg,0,0,1,0,0
Moderate_283_png.rf.e96a969cb3ff960ca5a7f1313879e327.jpg,0,0,1,0,0
Moderate_287_png.rf.ed3ff93c318bccfae56d7151444f8d76.jpg,0,0,1,0,0
Moderate_478_png.rf.f44a5404696891d43742b48f9cb9aa4f.jpg,0,0,1,0,0
Moderate_463_png.rf.086fc6f7c344362f8dbb7bca89b5bb90.jpg,0,0,1,0,0
Severe_98_png.rf.091ca3cfad552ec6dc4b7a2544ad991f.jpg,0,0,0,0,1
Severe_95_png.rf.0d9be04d832c6d8f554fc9b3c286a317.jpg,0,0,0,0,1
No_DR_320_png.rf.225b7c685b612d69d9275e038a168e00.jpg,1,0,0,0,0
Proliferate_DR_107_png.rf.3896a09494177ed74f98bf5aa6b80b6a.jpg,0,0,0,1,0
Proliferate_DR_105_png.rf.3cde81ce8d2fe8710cac4db0aa2fd8c5.jpg,0,0,0,1,0
Moderate_458_png.rf.45c3f66b03d6aa3ae81ec74c85ba4855.jpg,0,0,1,0,0
Proliferate_DR_106_png.rf.488b758c9e190d45e87931b1cd4961f8.jpg,0,0,0,1,0
Proliferate_DR_104_png.rf.4aa00e34c3a9df5512fb005f1e87fbd0.jpg,0,0,0,1,0
Moderate_464_png.rf.634ad4f59c1ba019e4463dd1d597897e.jpg,0,0,1,0,0
Proliferate_DR_103_png.rf.69a64d9bcdc0bb504747ae05907031bf.jpg,0,0,0,1,0
Proliferate_DR_107_png.rf.769136955d16e906a75accf5dc4d909f.jpg,0,0,0,1,0
Proliferate_DR_103_png.rf.9684305f9d250d355139a8de7d092eb0.jpg,0,0,0,1,0
Moderate_497_png.rf.9b78efd325bef49df2a0bfad03d02c07.jpg,0,0,1,0,0
Moderate_459_png.rf.c2e06ea80505aa1d013f828d651f968c.jpg,0,0,1,0,0
Proliferate_DR_101_png.rf.c40ccaae5c14b5eb05d594329916f8e8.jpg,0,0,0,1,0
Severe_97_png.rf.c71a02f481668bcf293790a316ecbc59.jpg,0,0,0,0,1
Proliferate_DR_104_png.rf.e8f34de87acc088de0d5f26ab0b4ba15.jpg,0,0,0,1,0
Proliferate_DR_105_png.rf.eb8182b47e8b6610596b10b2f408c347.jpg,0,0,0,1,0
Proliferate_DR_106_png.rf.f764bc75b0addaaacf6822116765a5de.jpg,0,0,0,1,0
No_DR_137_png.rf.029d38fcf2b74f57203e658b35f145cb.jpg,1,0,0,0,0
Severe_78_png.rf.07e3bb3f103bfa4f83f9991956b06dd1.jpg,0,0,0,0,1
Moderate_604_png.rf.1ffbead62aed55aac4abbcb30de22173.jpg,0,0,1,0,0
No_DR_280_png.rf.2197e34dbb173e13b21ff9893d5791f3.jpg,1,0,0,0,0
Moderate_605_png.rf.273b56bd6e73b9d73db12e34b56958c1.jpg,0,0,1,0,0
No_DR_136_png.rf.282a14b19b273c4214f649f21f2e4ff6.jpg,1,0,0,0,0
No_DR_286_png.rf.425968c5d9beda9da7d26879c341aabc.jpg,1,0,0,0,0
Proliferate_DR_167_png.rf.a8ab9eff1d507bbc7d592d362f9f7082.jpg,0,0,0,1,0
Mild_200_png.rf.b90630482d0be3c6fc147c1b8be157fe.jpg,0,1,0,0,0
Proliferate_DR_168_png.rf.bedb5698ba2e884134815940fc6d48e6.jpg,0,0,0,1,0
Proliferate_DR_169_png.rf.c64e75c278b54675545bce8eb1f1b772.jpg,0,0,0,1,0
Proliferate_DR_166_png.rf.d025b07dabfad414a1f003da204a7a89.jpg,0,0,0,1,0
Proliferate_DR_170_png.rf.d2022604481a7c2d728d3b1888b93ecf.jpg,0,0,0,1,0
Mild_20_png.rf.dec87d94e55b514399cf0f19549b0f70.jpg,0,1,0,0,0
Proliferate_DR_173_png.rf.f128ead0af8744f10bf91f317a10e915.jpg,0,0,0,1,0
Mild_204_png.rf.f694bec3e8291578c877968c8600aff3.jpg,0,1,0,0,0
Mild_156_png.rf.09efd9a47fa30bdc1423762d9cb6b964.jpg,0,1,0,0,0
Mild_143_png.rf.0c80a5c22cda8f4f01058abb475b3519.jpg,0,1,0,0,0
Mild_126_png.rf.1d6990ba41564d76541685c776775f8c.jpg,0,1,0,0,0
Proliferate_DR_202_png.rf.5c877924fe22eed36bb9e23ce02ca078.jpg,0,0,0,1,0
Mild_15_png.rf.65853897bc5f4b7fe0afc2a0b909c76b.jpg,0,1,0,0,0
Mild_122_png.rf.938d9e88558dcc60c8063ffc5ba83141.jpg,0,1,0,0,0
Mild_144_png.rf.ab5a8524966c36fb8c3aa010300040a8.jpg,0,1,0,0,0
Mild_147_png.rf.b70d02c0c6d8c66379f91edf120f5c16.jpg,0,1,0,0,0
Mild_142_png.rf.b7ad41400ba5bd35fae12d6da27b12d1.jpg,0,1,0,0,0
Mild_154_png.rf.c4eadb8c0c524e0cd96b57469da8978d.jpg,0,1,0,0,0
Mild_115_png.rf.cc9ae5419280af8077037b98ffa4b790.jpg,0,1,0,0,0
Mild_146_png.rf.f46907a8e59b88759e642f00540ab899.jpg,0,1,0,0,0
Proliferate_DR_129_png.rf.0ad161b90f03f7adcc25c96bb5b34d69.jpg,0,0,0,1,0
Proliferate_DR_126_png.rf.0c7ecdd026ddd81cc0a7ccb83112553a.jpg,0,0,0,1,0
Proliferate_DR_157_png.rf.2c5abafc227efa49f95901e026e0b000.jpg,0,0,0,1,0
Proliferate_DR_156_png.rf.47696a083314af5c013955c48b0cb15b.jpg,0,0,0,1,0
Mild_181_png.rf.54f92810e51abed433c6684f825c2f7e.jpg,0,1,0,0,0
Proliferate_DR_136_png.rf.5776336ab5c5f8fcb85cbe7a0b1d1ec6.jpg,0,0,0,1,0
Proliferate_DR_15_png.rf.59e99def98d1f8a851b3e81ed103498a.jpg,0,0,0,1,0
Proliferate_DR_135_png.rf.6c01f7609eea2b0144882df59e2dfbdc.jpg,0,0,0,1,0
Proliferate_DR_128_png.rf.6c661e9fee3eab3c3b63297170e59220.jpg,0,0,0,1,0
Proliferate_DR_125_png.rf.7fd666f2cc8c228990bd8187efbe8b5e.jpg,0,0,0,1,0
Proliferate_DR_13_png.rf.86e06a69c1867cfebd35d668670fb7f9.jpg,0,0,0,1,0
Proliferate_DR_131_png.rf.8c9eb915d7cfb4637851a06d3dff7a82.jpg,0,0,0,1,0
Proliferate_DR_134_png.rf.9013d204ce0569db95e44ee8678243ff.jpg,0,0,0,1,0
Proliferate_DR_151_png.rf.a0abca19fea4cb2964e9b8085ae225c1.jpg,0,0,0,1,0
Proliferate_DR_152_png.rf.a76d4c569625236acce633cdb69a5282.jpg,0,0,0,1,0
Proliferate_DR_122_png.rf.b0c9eb5e59ef32557f3a03be7d64eb42.jpg,0,0,0,1,0
Proliferate_DR_130_png.rf.b661d4300ac3a5689549f4bd6d0f53e5.jpg,0,0,0,1,0
Proliferate_DR_153_png.rf.b90d07ff6971284656b4afaef98c4227.jpg,0,0,0,1,0
Proliferate_DR_147_png.rf.bf1c241e8c4aa6d05b59b4ca156178b7.jpg,0,0,0,1,0
Proliferate_DR_132_png.rf.fbc7665139d98937e39c46dfd9bf31ce.jpg,0,0,0,1,0
Proliferate_DR_230_png.rf.05de779e8b5d5d6e3bd5e062321e5a23.jpg,0,0,0,1,0
Proliferate_DR_197_png.rf.211ab3e08cc3b4a4603e98979e5a1d85.jpg,0,0,0,1,0
Proliferate_DR_188_png.rf.52f6217d7414a8e20c860f43f3602354.jpg,0,0,0,1,0
Proliferate_DR_179_png.rf.5c187388ee887cedcece5f4f5425f5a5.jpg,0,0,0,1,0
Proliferate_DR_186_png.rf.5f4bd9815b326666a4c23479d4c06579.jpg,0,0,0,1,0
Proliferate_DR_182_png.rf.8cf5935d23eb52444a38265e9d824969.jpg,0,0,0,1,0
Proliferate_DR_181_png.rf.a8d847231258c9380ed4595fcbffda5c.jpg,0,0,0,1,0
Proliferate_DR_229_png.rf.a9d72186aeed534052cd14dbabe2c9ed.jpg,0,0,0,1,0
Proliferate_DR_187_png.rf.ab66d2177c3d9c0e2fb3667b3d6b8fcf.jpg,0,0,0,1,0
Proliferate_DR_194_png.rf.b8a4681bde6bf993edd2a9e9edae727e.jpg,0,0,0,1,0
Proliferate_DR_192_png.rf.bcad32769059cd138bb504eccd2d1d60.jpg,0,0,0,1,0
Proliferate_DR_184_png.rf.bda23281ab58fcebc4c91220bf02a346.jpg,0,0,0,1,0
Proliferate_DR_185_png.rf.c5b214d8f54167ece70afb51fdfc4c61.jpg,0,0,0,1,0
Proliferate_DR_183_png.rf.defa0aa707f95c13411a5a398cb2b917.jpg,0,0,0,1,0
Proliferate_DR_193_png.rf.ec3e9d52e9c66fcf4d0f4e4136086cc4.jpg,0,0,0,1,0
Proliferate_DR_195_png.rf.ed960df05f21ee9e6ec3bcecb5563f2f.jpg,0,0,0,1,0
Proliferate_DR_177_png.rf.f34ce113b3363367f0ba3323f18558c4.jpg,0,0,0,1,0
Proliferate_DR_174_png.rf.fe2522f8a09d23605179573789fb82bc.jpg,0,0,0,1,0
Proliferate_DR_112_png.rf.0094408cc98f90ad782598021b4ece41.jpg,0,0,0,1,0
Proliferate_DR_108_png.rf.0e190a2aead13e452eff4f4944996ab4.jpg,0,0,0,1,0
Proliferate_DR_117_png.rf.0fff609157c190747d48870bc4fa294c.jpg,0,0,0,1,0
Mild_113_png.rf.1376aef98588abb390ec5ac0df0cd5a3.jpg,0,1,0,0,0
Proliferate_DR_120_png.rf.16a9aaf4f758341ec39339883143751f.jpg,0,0,0,1,0
Mild_110_png.rf.1b130e27a6dadd7691a14672090ee5ea.jpg,0,1,0,0,0
Proliferate_DR_110_png.rf.2b87ad44fc1ad7bd586b5c0515668c37.jpg,0,0,0,1,0
Proliferate_DR_11_png.rf.392faa6f7cc958f4c46d77cd0b023d11.jpg,0,0,0,1,0
Proliferate_DR_115_png.rf.3c46eabb6be3ceec5d9cd2eace46d9d2.jpg,0,0,0,1,0
Proliferate_DR_119_png.rf.65729f21d420f4d6d09a13032c665d9c.jpg,0,0,0,1,0
Proliferate_DR_12_png.rf.730f21886c635a7abbce27744c2b2cb4.jpg,0,0,0,1,0
Proliferate_DR_146_png.rf.841a48591e7fba02d740f4e92fa32ba2.jpg,0,0,0,1,0
Proliferate_DR_114_png.rf.947ec5341c1c8ca41f7d170552ce28f8.jpg,0,0,0,1,0
Proliferate_DR_145_png.rf.99e1f43b37825be733b8ef058ae05b5c.jpg,0,0,0,1,0
Mild_112_png.rf.bee7a8916fabf59b1652e935bf09b20e.jpg,0,1,0,0,0
Proliferate_DR_113_png.rf.c93be076ef00c7028a9c5a9a932c1520.jpg,0,0,0,1,0
Proliferate_DR_142_png.rf.e11733ddfcd65cf67d628c9bc670a2b1.jpg,0,0,0,1,0
Mild_114_png.rf.ed5b3fde56ad8d16cd6eb71aaceb3bb4.jpg,0,1,0,0,0
Proliferate_DR_141_png.rf.fc70f59e1a213d9a75f4252b1239996b.jpg,0,0,0,1,0
Proliferate_DR_211_png.rf.030a657dec98ac6a7b919cee6ced1417.jpg,0,0,0,1,0
Proliferate_DR_206_png.rf.097b891f5fe17830983771e83070aef6.jpg,0,0,0,1,0
Proliferate_DR_207_png.rf.0e6bf10bad845beb6057e6a3ecbaee7e.jpg,0,0,0,1,0
Mild_106_png.rf.0ec299d156869211f18ac265cdd71d07.jpg,0,1,0,0,0
Proliferate_DR_215_png.rf.1935e2ae8063d87b8418ba684ba31a7e.jpg,0,0,0,1,0
Proliferate_DR_205_png.rf.521b50b71e7a17ff7b9560abbdbc2233.jpg,0,0,0,1,0
Proliferate_DR_21_png.rf.575110a93ef7ef560892fe67b2aa5c6d.jpg,0,0,0,1,0
Mild_123_png.rf.602b334252a0651f03b051c847d0e073.jpg,0,1,0,0,0
Proliferate_DR_212_png.rf.80efedf2045b84fdfc45e170d0fce5a3.jpg,0,0,0,1,0
Proliferate_DR_235_png.rf.824ee5b65095aeb8d7277c24d18ca24c.jpg,0,0,0,1,0
Mild_152_png.rf.8b6395e3056141a8b8507af55ba6b2a4.jpg,0,1,0,0,0
Proliferate_DR_210_png.rf.8db60d2b9e3fe97f9bc8d1386a108382.jpg,0,0,0,1,0
Proliferate_DR_237_png.rf.9c32e3ac4ddbe6c719db428df2276411.jpg,0,0,0,1,0
Proliferate_DR_203_png.rf.ac86c0b66b75ede371cc4c03b7e018cd.jpg,0,0,0,1,0
Proliferate_DR_204_png.rf.c177e7d5f8b9513856c537e6c7ea57b4.jpg,0,0,0,1,0
Mild_107_png.rf.c1b94e6999ce532f8d590478c543dc2b.jpg,0,1,0,0,0
Proliferate_DR_238_png.rf.c1feaffc7fe82875720ee07062900a1d.jpg,0,0,0,1,0
Proliferate_DR_236_png.rf.d670b55903580e5db6917008972875e4.jpg,0,0,0,1,0
Proliferate_DR_214_png.rf.f200cb2b878bb6f5b04485d23b81bc93.jpg,0,0,0,1,0
Mild_109_png.rf.f61d1e6e43d16a8cc33a84fda5e328f9.jpg,0,1,0,0,0
Proliferate_DR_177_png.rf.039f9a1e05d4eb800cad839d9e07f6f7.jpg,0,0,0,1,0
Proliferate_DR_179_png.rf.05b2d894d3f21f6978f721b2454bcb9d.jpg,0,0,0,1,0
Proliferate_DR_164_png.rf.0af9c81ff9a4674e021228b5050edbf4.jpg,0,0,0,1,0
Proliferate_DR_167_png.rf.0b55e118296068925f1810e2b9743373.jpg,0,0,0,1,0
Proliferate_DR_166_png.rf.0c6ec81f1da0f79874a3477e7d558bb7.jpg,0,0,0,1,0
Proliferate_DR_174_png.rf.28a6a83d716e30237a13f3e303fdec2d.jpg,0,0,0,1,0
Mild_208_png.rf.3cece5c5bf4a74809ddab58654eff876.jpg,0,1,0,0,0
Proliferate_DR_220_png.rf.3f4ff5a67e5dd67c0348e169995ba3d2.jpg,0,0,0,1,0
Proliferate_DR_218_png.rf.421edbfdec15f49a209e4c8c6e71182d.jpg,0,0,0,1,0
Proliferate_DR_165_png.rf.6e875d49f23c8541d1e4001a2c26c1ab.jpg,0,0,0,1,0
Proliferate_DR_227_png.rf.7be30a35bf78feeee6e04eb1273e2740.jpg,0,0,0,1,0
Proliferate_DR_219_png.rf.7fc1e0a4d4b3b8321e4f77b2eb0b3d73.jpg,0,0,0,1,0
Proliferate_DR_217_png.rf.8adbdac32bae5274abee613c739353fd.jpg,0,0,0,1,0
Mild_206_png.rf.9c86248f450fbba8815126f36b7bbd56.jpg,0,1,0,0,0
Proliferate_DR_181_png.rf.d1764852e00ece74e2aa71ae78f3c68e.jpg,0,0,0,1,0
Proliferate_DR_228_png.rf.e9b1c9dd58dde80401b5be0be32ec868.jpg,0,0,0,1,0
Proliferate_DR_229_png.rf.eb80244f2bcce9a5b7a007fbd525bf99.jpg,0,0,0,1,0
Proliferate_DR_16_png.rf.0bfd26bf228aafd171844cf6e0ab1773.jpg,0,0,0,1,0
Mild_159_png.rf.3b3d41f60e49e91b4de1f18cdb5e1979.jpg,0,1,0,0,0
Mild_16_png.rf.4455d5b1c250342e5f4752bcf80f579d.jpg,0,1,0,0,0
